Experiment Accession	Experiment Title	Organism Name	Instrument	Submitter	Study Accession	Study Title	Sample Accession	Sample Title	Total Size, Mb	Total RUNs	Total Spots	Total Bases	Library Name	Library Strategy	Library Source	Library Selection	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryLayout	InsertSize	InsertDev	Platform	BioProject	Study_Pubmed_id	ProjectID	BioSample	SampleType	TaxID	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	+access	+submission_date	+publication_date	+last_update	altitude	env_feature	collection_date	sample number	sample_type	env_biome	lat_lon	geo_loc_name	isolation source	host	env_material
SRX3492756	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776357		1942.84	1	14993930	4445589359	chaoexpo46_I12	WGS	METAGENOMIC	MDA	SRR6399691	2018-09-20 00:09:39	2017-12-20 19:52:04	14993930	4445589359	14993930	296	1942	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399691.sralite.1	chaoexpo46_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215793	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	A948F5BE828B01E346E94C1392980A69	EDC0EC72CD6954038975624F89F41C0D	public	2017-12-20T15:50:10.640	2018-09-20T00:00:00.000	2021-02-28T05:15:07.043	51	air filter	2015-06-09	103	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492664	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776265		10585.04	1	91607545	27004253189	chaoexpo53_I15	WGS	METAGENOMIC	MDA	SRR6399783	2018-09-20 00:09:37	2017-12-21 00:01:18	91607545	27004253189	91607545	294	10585	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399783.sralite.1	chaoexpo53_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215792	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	DC6E749F6294EF6E28BA811910E3933A	7F43D1CD4E8E5D6F1912FE8907D66223	public	2017-12-20T15:50:10.623	2018-09-20T00:00:00.000	2021-02-28T05:15:07.022	51	air filter	2015-06-10	102	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492667	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776270		3868.37	1	32277428	9566358855	chaoexpo43_I6	WGS	METAGENOMIC	MDA	SRR6399780	2018-09-20 00:09:37	2017-12-26 13:02:40	32277428	9566358855	32277428	296	3868	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399780.sralite.1	chaoexpo43_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215791	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	D8A221B4D7897985BF1A66A0A44C2F28	FA4C6F3DC504763CD2648E38F326E697	public	2017-12-20T15:50:10.606	2018-09-20T00:00:00.000	2021-02-28T05:15:07.002	51	air filter	2015-06-10	101	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492865	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776467		7761.33	1	67799253	19882556082	chaoexpo49_I6	WGS	METAGENOMIC	MDA	SRR6399582	2018-09-20 00:09:42	2017-12-21 07:18:26	67799253	19882556082	67799253	293	7761	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399582.sralite.1	chaoexpo49_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215790	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	26A6D9BB82EED3626EF92696CF3966EC	928ED1D2B12694EA12FE978B6DD73BEC	public	2017-12-20T15:50:10.593	2018-09-20T00:00:00.000	2021-02-28T05:15:06.981	3	air filter	2015-06-02	100	DNA	air filter	29.94850673 N 90.0668881 W	USA:louisiana,New Orleans	missing	missing	air
SRX3492864	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776464		7578.25	1	60860520	17992280895	chaoexpo21_I15	WGS	METAGENOMIC	MDA	SRR6399583	2018-09-20 00:09:42	2017-12-26 13:22:24	60860520	17992280895	60860520	295	7578	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399583.sralite.1	chaoexpo21_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215789	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	AB8B06638DB73854C2E0252C06CD8190	466A0BB15AC0F2F8FC3627491B5C8BB4	public	2017-12-20T15:50:10.580	2018-09-20T00:00:00.000	2021-02-28T05:15:06.960	51	air filter	2015-05-31	99	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492857	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776457		11071.89	1	92798441	27591477627	chaoexpo53_I6	WGS	METAGENOMIC	MDA	SRR6399590	2018-09-20 00:09:42	2017-12-21 05:10:53	92798441	27591477627	92798441	297	11071	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399590.sralite.1	chaoexpo53_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215788	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	FBC09877AEB8BE36FDEDC4CF026E7488	391845AE9500143EFFBCB323457DBDBE	public	2017-12-20T15:50:10.563	2018-09-20T00:00:00.000	2021-02-28T05:15:06.938	4	air filter	2015-05-27	98	DNA	air filter	29.54834436 N 95.09155932 W	USA:texas,Houston	missing	missing	air
SRX3492856	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776456		9035.03	1	73962631	21480945182	chaoexpo04_I6	WGS	METAGENOMIC	MDA	SRR6399591	2018-09-20 00:09:42	2017-12-20 21:54:31	73962631	21480945182	73962631	290	9035	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399591.sralite.1	chaoexpo04_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215787	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	7BE5467AFFB00842CCE1F7968F5EE92A	C8C76B9B8292CE567C4EA7E02D8810BC	public	2017-12-20T15:50:10.550	2018-09-20T00:00:00.000	2021-02-28T05:15:06.918	14	air filter	2015-06-02	97	DNA	air filter	37.4594516 N 122.1636314 W	USA:california,Menlo Park	missing	missing	air
SRX3492859	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776460		7255.35	1	59310643	17462917051	chaoexpo53_I12	WGS	METAGENOMIC	MDA	SRR6399588	2018-09-20 00:09:42	2017-12-20 20:46:30	59310643	17462917051	59310643	294	7255	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399588.sralite.1	chaoexpo53_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215786	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	702B86BFEA09922EE92BB00527DBC691	31DBF34A1536EB90D6AFC8B29BBB4FEF	public	2017-12-20T15:50:10.536	2018-09-20T00:00:00.000	2021-02-28T05:15:06.897	29	air filter	2015-06-01	96	DNA	air filter	37.4323403 N 122.17595 W	USA:california,Palo Alto	missing	missing	air
SRX3492858	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776459		7383.59	1	56207550	16332932853	chaoexpo06_I6	WGS	METAGENOMIC	MDA	SRR6399589	2018-09-20 00:09:42	2017-12-20 20:44:57	56207550	16332932853	56207550	290	7383	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399589.sralite.1	chaoexpo06_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215785	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	25D0ED8BA7E2F221A041CF6159EB9C9B	9DF45FD1D8D648F6D31CF5478B9EA1BD	public	2017-12-20T15:50:10.520	2018-09-20T00:00:00.000	2021-02-28T05:15:06.875	51	air filter	2015-05-26	95	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492861	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776461		4920.68	1	35941692	10666690603	chaoexpo16_I6	WGS	METAGENOMIC	MDA	SRR6399586	2018-09-20 00:09:42	2017-12-20 20:12:59	35941692	10666690603	35941692	296	4920	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399586.sralite.1	chaoexpo16_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215784	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	0F531E1AB8DA8243030E66BAE7685E49	05AE41752534B57592493141B8F8DF51	public	2017-12-20T15:50:10.506	2018-09-20T00:00:00.000	2021-02-28T05:15:06.854	not applicable	air filter	2015-05-19	94	DNA	air filter	not applicable	not applicable	missing	missing	air
SRX3492860	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776458		9239.25	1	85136041	25217996021	chaoexpo24_I6	WGS	METAGENOMIC	MDA	SRR6399587	2018-09-20 00:09:42	2017-12-21 05:38:01	85136041	25217996021	85136041	296	9239	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399587.sralite.1	chaoexpo24_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215783	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	9412F1417BB0D0EDF93F66FF53B8CC93	058ECF2ABCD1D4CA1E1A9AEF8E06C64E	public	2017-12-20T15:50:10.493	2018-09-20T00:00:00.000	2021-02-28T05:15:06.832	51	air filter	2015-05-17	93	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492863	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776463		7374.61	1	73511910	21731082428	chaoexpo26_I6	WGS	METAGENOMIC	MDA	SRR6399584	2018-09-20 00:09:42	2017-12-21 04:54:01	73511910	21731082428	73511910	295	7374	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399584.sralite.1	chaoexpo26_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215782	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	6ACC7C423A874B73BA3B62688F4E1A24	0360054B01E7D1A35DD1AF89FED041AF	public	2017-12-20T15:50:10.480	2018-09-20T00:00:00.000	2021-02-28T05:15:06.809	109	air filter	2015-05-12	92	DNA	air filter	32.887094 N 117.24494 W	USA:california,San Diego	missing	missing	air
SRX3492862	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776462		8110.47	1	76495920	21800525827	chaoexpo11_I15	WGS	METAGENOMIC	MDA	SRR6399585	2018-09-20 00:09:42	2017-12-20 21:26:29	76495920	21800525827	76495920	284	8110	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399585.sralite.1	chaoexpo11_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215781	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	005D3A3330D242A92100D2E8534DB6DB	D0E430A1712A8848E3E7D0570F7AFB79	public	2017-12-20T15:50:10.466	2018-09-20T00:00:00.000	2021-02-28T05:15:06.780	29	air filter	2015-05-18	91	DNA	air filter	37.4323403 N 122.17595 W	USA:california,Palo Alto	missing	missing	air
SRX3492678	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776282		4661.38	1	35750467	10377085198	chaoexpo07_I15	WGS	METAGENOMIC	MDA	SRR6399769	2018-09-20 00:09:37	2017-12-21 00:16:20	35750467	10377085198	35750467	290	4661	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399769.sralite.1	chaoexpo07_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215780	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	6C18006147B79D3E4EBB235E59BF91F5	6CE753273845081DD98302A25E9839A1	public	2017-12-20T15:50:10.450	2018-09-20T00:00:00.000	2021-02-28T05:15:06.758	1353	air filter	2015-05-18	90	DNA	air filter	39.4757191 N 119.7786747 W	USA:nevada,Reno	missing	missing	air
SRX3492679	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776280		11446.51	1	95034328	27902723688	chaoexpo10_I5	WGS	METAGENOMIC	MDA	SRR6399768	2018-09-20 00:09:37	2017-12-21 06:44:46	95034328	27902723688	95034328	293	11446	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399768.sralite.1	chaoexpo10_I5	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215779	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	45BC900EEA01BED38826CA6689361597	30988B6D6FAC25B559F638660D464567	public	2017-12-20T15:50:10.436	2018-09-20T00:00:00.000	2021-09-26T03:16:12.638	256	air filter	2015-05-10	89	DNA	air filter	49.37030239 N 8.70576235 E	Germany:NA,Heidelberg	missing	missing	air
SRX3492672	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776274		5739.35	1	43287684	12833511013	chaoexpo18_I6	WGS	METAGENOMIC	MDA	SRR6399775	2018-09-20 00:09:37	2017-12-21 00:56:43	43287684	12833511013	43287684	296	5739	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399775.sralite.1	chaoexpo18_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215778	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	8CA927BE68510800314E0A76A8FBDD23	556835A5CFB3FCA5C570C191A9010763	public	2017-12-20T15:50:10.423	2018-09-20T00:00:00.000	2021-02-28T05:15:06.712	29	air filter	2015-05-07	88	DNA	air filter	40.85864131 N 73.4679735 W	USA:new york,Cold Spring Harbor	missing	missing	air
SRX3492673	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776275		9850.66	1	97853513	27921295743	chaoexpo34_I6	WGS	METAGENOMIC	MDA	SRR6399774	2018-09-20 00:09:37	2017-12-21 00:21:11	97853513	27921295743	97853513	285	9850	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399774.sralite.1	chaoexpo34_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215777	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	CEF2FA7CA6B642A980D17C56706341CE	C23E170FC4234D6E29C959EF95B432F3	public	2017-12-20T15:50:10.410	2018-09-20T00:00:00.000	2021-02-28T05:15:06.689	207	air filter	2015-05-05	87	DNA	air filter	41.51086527 N 81.60794985 W	USA:ohio,Cleveland	missing	missing	air
SRX3492670	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776273		8300.06	1	70946046	20931917671	chaoexpo30_I6	WGS	METAGENOMIC	MDA	SRR6399777	2018-09-20 00:09:37	2017-12-20 23:45:57	70946046	20931917671	70946046	295	8300	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399777.sralite.1	chaoexpo30_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215776	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	2D3E2F4872FFF852B9CE397E035BC73E	4E3EE8EAD3F418DCB6C6FD6858DE0C30	public	2017-12-20T15:50:10.393	2018-09-20T00:00:00.000	2021-02-28T05:15:06.661	51	air filter	2015-05-03	86	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492671	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776272		10837.87	1	88661742	26227573776	chaoexpo13_I15	WGS	METAGENOMIC	MDA	SRR6399776	2018-09-20 00:09:37	2017-12-21 07:13:53	88661742	26227573776	88661742	295	10837	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399776.sralite.1	chaoexpo13_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215775	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	115850523ABD4FBD00F07C5674C5812C	A3450743DC9211998F9CED80EE57BC0D	public	2017-12-20T15:50:10.380	2018-09-20T00:00:00.000	2021-02-28T05:15:06.636	1353	air filter	2015-05-04	85	DNA	air filter	39.4757191 N 119.7786747 W	USA:nevada,Reno	missing	missing	air
SRX3492676	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776276		6587.78	1	66082630	19501239112	chaoexpo36_I6	WGS	METAGENOMIC	MDA	SRR6399771	2018-09-20 00:09:37	2017-12-20 23:38:33	66082630	19501239112	66082630	295	6587	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399771.sralite.1	chaoexpo36_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215774	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	AC8F6A3C4925DC5ED847D1C85D28C716	9B60778B5971142466553EA6E6AE8B9F	public	2017-12-20T15:50:10.363	2018-09-20T00:00:00.000	2021-02-28T05:15:06.599	51	air filter	2015-04-28	84	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492677	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776277		5702.2	1	49673510	14678708160	chaoexpo20_I6	WGS	METAGENOMIC	MDA	SRR6399770	2018-09-20 00:09:37	2017-12-21 00:54:41	49673510	14678708160	49673510	295	5702	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399770.sralite.1	chaoexpo20_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215773	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	5C713817E39432A4E7842B38A8E2C0B2	AD0A85B3F1DF363D785C20CB5456D1C3	public	2017-12-20T15:50:10.350	2018-09-20T00:00:00.000	2021-02-28T05:15:06.552	29	air filter	2015-05-05	83	DNA	air filter	37.4323403 N 122.17595 W	USA:california,Palo Alto	missing	missing	air
SRX3492674	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776278		3842.47	1	33119687	9823687200	chaoexpo43_I5	WGS	METAGENOMIC	MDA	SRR6399773	2018-09-20 00:09:37	2017-12-20 20:27:54	33119687	9823687200	33119687	296	3842	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399773.sralite.1	chaoexpo43_I5	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215772	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	52F5E0477D0598548F3893BD506E7294	2C9AA0A2E549CF42430956C44D22D9C3	public	2017-12-20T15:50:10.333	2018-09-20T00:00:00.000	2021-02-28T05:15:06.531	5	air filter	2015-04-23	82	DNA	air filter	39.91220532 N 75.18420641 W	USA:pennsylvania,Philadelphia	missing	missing	air
SRX3492675	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776279		10069	1	74518756	21858961999	chaoexpo39_I12	WGS	METAGENOMIC	MDA	SRR6399772	2018-09-20 00:09:37	2017-12-20 23:42:09	74518756	21858961999	74518756	293	10069	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399772.sralite.1	chaoexpo39_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215771	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	657907A685E41D4A1CFA2D052182FBE4	EFC8C858B556AAEB53CC4D99521CFA81	public	2017-12-20T15:50:10.316	2018-09-20T00:00:00.000	2021-02-28T05:15:06.510	51	air filter	2015-04-21	81	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3493091	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776695		9841.41	1	91542497	26239448618	chaoexpo39_I6	WGS	METAGENOMIC	MDA	SRR6399923	2018-09-20 00:09:48	2017-12-21 21:09:25	91542497	26239448618	91542497	286	9841	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399923.sralite.1	chaoexpo39_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215770	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	315A8F69272D988543CBBCC6957F3A08	87547415E9AAEB7545B0D37EAFF1448F	public	2017-12-20T15:50:10.303	2018-09-20T00:00:00.000	2021-02-28T05:15:06.488	29	air filter	2015-04-27	80	DNA	air filter	37.4323403 N 122.17595 W	USA:california,Palo Alto	missing	missing	air
SRX3493090	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776692		12160.73	1	97905529	28800808655	chaoexpo46_I6	WGS	METAGENOMIC	MDA	SRR6399924	2018-09-20 00:09:48	2017-12-21 13:38:40	97905529	28800808655	97905529	294	12160	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399924.sralite.1	chaoexpo46_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215769	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	09FF425BDCB80764F14B4554D5D2687D	311C445C8FEEFF2CBAC3FE4E90CD0E61	public	2017-12-20T15:50:10.290	2018-09-20T00:00:00.000	2021-02-28T05:15:06.466	51	air filter	2015-04-20	79	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3493099	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776697		7518.99	1	58739751	17343409925	chaoexpo42_I15	WGS	METAGENOMIC	MDA	SRR6399915	2018-09-20 00:09:48	2017-12-21 01:39:59	58739751	17343409925	58739751	295	7518	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399915.sralite.1	chaoexpo42_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215768	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	C510FEEF7E4158F36E38D9A86A3A6DEA	79217597DE7457747B58314AFDDEA519	public	2017-12-20T15:50:10.273	2018-09-20T00:00:00.000	2021-02-28T05:15:06.443	171	air filter	2015-04-17	78	DNA	air filter	30.28826892 N 97.73700925 W	USA:texas,Austin	missing	missing	air
SRX3493098	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776705		11920.86	1	88931267	26166657795	chaoexpo46_I5	WGS	METAGENOMIC	MDA	SRR6399916	2018-09-20 00:09:48	2017-12-21 20:11:09	88931267	26166657795	88931267	294	11920	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399916.sralite.1	chaoexpo46_I5	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215767	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	7A4E1AF1DCD59CA5308CEC15B4E98024	886F0C50A3594721E0E118312EA649CA	public	2017-12-20T15:50:10.256	2018-09-20T00:00:00.000	2021-02-28T05:15:06.421	not applicable	air filter	2015-04-20	77	DNA	air filter	not applicable	not applicable	missing	missing	air
SRX3493097	DNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776696		6855.96	1	52770541	15644833390	chaoexpo42_I12	WGS	METAGENOMIC	MDA	SRR6399917	2018-09-20 00:09:48	2017-12-21 03:08:58	52770541	15644833390	52770541	296	6855	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399917.sralite.1	chaoexpo42_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215766	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	E79AC313B863FE661CB066FAAF9A3156	D52BA08371E9765FADD20A32F46BB671	public	2017-12-20T15:50:10.240	2018-09-20T00:00:00.000	2021-02-28T05:15:06.399	51	air filter	2015-04-15	76	DNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
